OG	K	P	FDR_P	interpretation
16006	1.76	0.1137	0.378213085466	nonsignificant
12828	0.38	0.1138	0.378363030888	nonsignificant
15837	1.26	0.1139	0.378512831645	nonsignificant
15122	0.84	0.114	0.378662487946	nonsignificant
11268	1.07	0.1144	0.379442272508	nonsignificant
11830	1.19	0.1144	0.379442272508	nonsignificant
13387	0.85	0.1144	0.379442272508	nonsignificant
17967	0.82	0.1145	0.379591193455	nonsignificant
15166	1.35	0.1148	0.380219807692	nonsignificant
16693	0.83	0.1148	0.380219807692	nonsignificant
11283	2.18	0.1153	0.381508981748	nonsignificant
12419	0.0	0.1153	0.381508981748	nonsignificant
17336	0.83	0.116	0.383640902544	nonsignificant
11591	0.84	0.1162	0.38374966443	nonsignificant
12068	1.12	0.1162	0.38374966443	nonsignificant
12714	0.8	0.1161	0.38374966443	nonsignificant
13403	1.16	0.1165	0.384556061332	nonsignificant
10995	0.89	0.1169	0.384770234114	nonsignificant
12510	1.18	0.1168	0.384770234114	nonsignificant
13317	0.71	0.1167	0.384770234114	nonsignificant
15557	3.86	0.1167	0.384770234114	nonsignificant
16848	0.28	0.1169	0.384770234114	nonsignificant
17333	11.71	0.1168	0.384770234114	nonsignificant
14024	1.25	0.1172	0.385573447947	nonsignificant
13377	0.57	0.1173	0.38571823389	nonsignificant
13524	1.17	0.1174	0.385862881679	nonsignificant
12611	0.83	0.118	0.387280609814	nonsignificant
13070	1.4	0.118	0.387280609814	nonsignificant
16807	0.68	0.1179	0.387280609814	nonsignificant
13704	0.83	0.1181	0.387424238095	nonsignificant
15932	1.47	0.1182	0.387567729653	nonsignificant
12858	1.18	0.1185	0.388366555661	nonsignificant
11305	1.09	0.1186	0.388509462672	nonsignificant
12264	1.17	0.1187	0.38861025641	nonsignificant
12886	0.86	0.1188	0.38861025641	nonsignificant
13575	1.16	0.1188	0.38861025641	nonsignificant
10724	0.82	0.1191	0.388668829938	nonsignificant
11464	1.36	0.1191	0.388668829938	nonsignificant
11705	0.78	0.119	0.388668829938	nonsignificant
14725	0.8	0.1189	0.388668829938	nonsignificant
15897	0.83	0.119	0.388668829938	nonsignificant
12423	0.82	0.1192	0.388810984848	nonsignificant
13536	0.74	0.1193	0.388953005206	nonsignificant
13474	0.82	0.1197	0.390072516556	nonsignificant
13201	0.85	0.1199	0.390354962193	nonsignificant
13402	2.09	0.1199	0.390354962193	nonsignificant
16836	0.57	0.1201	0.390821398205	nonsignificant
11371	1.16	0.1203	0.391058745875	nonsignificant
13549	0.76	0.1204	0.391058745875	nonsignificant
16351	0.85	0.1204	0.391058745875	nonsignificant
16539	1.24	0.1203	0.391058745875	nonsignificant
11723	0.76	0.1206	0.391339331135	nonsignificant
14246	0.78	0.1206	0.391339331135	nonsignificant
18053	0.79	0.1208	0.391803766478	nonsignificant
12319	0.84	0.121	0.392267764706	nonsignificant
12231	0.75	0.1215	0.393333411654	nonsignificant
17922	4.6	0.1215	0.393333411654	nonsignificant
18891	1.28	0.1215	0.393333411654	nonsignificant
11744	1.26	0.1217	0.393610938967	nonsignificant
18032	0.82	0.1217	0.393610938967	nonsignificant
14923	0.31	0.1218	0.393749507274	nonsignificant
12816	2.14	0.1221	0.394349226442	nonsignificant
13126	0.61	0.1221	0.394349226442	nonsignificant
14864	0.86	0.1223	0.394810074977	nonsignificant
18027	0.61	0.1225	0.395270491803	nonsignificant
13408	0.89	0.1226	0.395407958801	nonsignificant
11152	2.08	0.123	0.396512400562	nonsignificant
16791	1.52	0.1231	0.396649158092	nonsignificant
13316	0.84	0.1234	0.396960559441	nonsignificant
14462	0.7	0.1236	0.396960559441	nonsignificant
14548	0.14	0.1234	0.396960559441	nonsignificant
14835	0.0	0.1235	0.396960559441	nonsignificant
15090	2.62	0.1236	0.396960559441	nonsignificant
16074	0.78	0.1236	0.396960559441	nonsignificant
18742	0.66	0.1234	0.396960559441	nonsignificant
14552	0.81	0.1237	0.397096598322	nonsignificant
10839	1.63	0.1239	0.397368296089	nonsignificant
15578	0.82	0.1239	0.397368296089	nonsignificant
13978	1.13	0.1241	0.397824523034	nonsignificant
13039	0.45	0.1244	0.398415434682	nonsignificant
18620	0.68	0.1244	0.398415434682	nonsignificant
10832	1.19	0.1246	0.398685276359	nonsignificant
11381	1.21	0.1246	0.398685276359	nonsignificant
18143	1.21	0.1247	0.398820009285	nonsignificant
15852	0.8	0.1249	0.39890407974	nonsignificant
16767	0.36	0.1248	0.39890407974	nonsignificant
16796	1.77	0.1249	0.39890407974	nonsignificant
11319	0.73	0.1252	0.39893746531	nonsignificant
13750	0.72	0.125	0.39893746531	nonsignificant
15555	1.35	0.1252	0.39893746531	nonsignificant
15723	6.05	0.1252	0.39893746531	nonsignificant
17389	2.94	0.1251	0.39893746531	nonsignificant
14537	0.78	0.1253	0.399021062356	nonsignificant
15739	1.22	0.1254	0.399021062356	nonsignificant
18702	0.74	0.1254	0.399021062356	nonsignificant
14672	0.77	0.1255	0.399154893813	nonsignificant
14045	0.81	0.1257	0.399422186347	nonsignificant
16383	0.77	0.1257	0.399422186347	nonsignificant
18647	0.8	0.1259	0.399873259567	nonsignificant
10986	1.08	0.1261	0.399955294659	nonsignificant
13010	13.67	0.126	0.399955294659	nonsignificant
13690	0.0	0.1261	0.399955294659	nonsignificant
12531	1.13	0.1264	0.400722319374	nonsignificant
12609	0.89	0.1266	0.40117175713	nonsignificant
17785	0.0	0.1267	0.401304045977	nonsignificant
15098	1.52	0.1269	0.401752803309	nonsignificant
12014	1.36	0.1273	0.402411095828	nonsignificant
13284	1.82	0.1274	0.402411095828	nonsignificant
14918	0.8	0.1274	0.402411095828	nonsignificant
16120	1.28	0.1273	0.402411095828	nonsignificant
17396	1.36	0.1274	0.402411095828	nonsignificant
16362	0.87	0.1276	0.402673568484	nonsignificant
17913	0.8	0.1276	0.402673568484	nonsignificant
11068	0.72	0.1281	0.404066346154	nonsignificant
15183	0.85	0.1282	0.404196704805	nonsignificant
12283	9.81	0.1286	0.405087059899	nonsignificant
15547	7.98	0.1286	0.405087059899	nonsignificant
18054	1.45	0.1288	0.405531627057	nonsignificant
12540	1.71	0.1302	0.409004924761	nonsignificant
13749	0.79	0.1301	0.409004924761	nonsignificant
13781	1.26	0.1302	0.409004924761	nonsignificant
14314	1.17	0.1301	0.409004924761	nonsignificant
16313	0.87	0.1301	0.409004924761	nonsignificant
13268	1.35	0.1306	0.410074475843	nonsignificant
11902	0.23	0.1307	0.410201503417	nonsignificant
13002	0.0	0.1309	0.41064212204	nonsignificant
11665	1.12	0.1311	0.411082339554	nonsignificant
15025	3.41	0.1312	0.411208735214	nonsignificant
13051	0.69	0.1316	0.411900227169	nonsignificant
15752	0.78	0.1316	0.411900227169	nonsignificant
15987	0.86	0.1316	0.411900227169	nonsignificant
10532	0.86	0.1322	0.411906739032	nonsignificant
10646	0.81	0.1317	0.411906739032	nonsignificant
11727	0.74	0.1319	0.411906739032	nonsignificant
12278	1.22	0.132	0.411906739032	nonsignificant
14675	1.25	0.1322	0.411906739032	nonsignificant
15583	1.17	0.1319	0.411906739032	nonsignificant
16085	1.39	0.1318	0.411906739032	nonsignificant
17465	0.84	0.1321	0.411906739032	nonsignificant
18509	1.16	0.132	0.411906739032	nonsignificant
19237	1.86	0.1322	0.411906739032	nonsignificant
16522	1.16	0.1326	0.412966274864	nonsignificant
16890	0.77	0.1328	0.413028984199	nonsignificant
17573	1.21	0.1328	0.413028984199	nonsignificant
17630	1.3	0.1328	0.413028984199	nonsignificant
14229	8.44	0.133	0.413464350181	nonsignificant
13064	0.77	0.1333	0.413774245835	nonsignificant
13703	1.4	0.1334	0.413774245835	nonsignificant
16897	1.33	0.1334	0.413774245835	nonsignificant
17267	0.71	0.1334	0.413774245835	nonsignificant
18056	1.23	0.1332	0.413774245835	nonsignificant
14203	1.22	0.1335	0.413898064806	nonsignificant
13063	0.69	0.1336	0.41402177238	nonsignificant
15046	0.79	0.1337	0.414145368705	nonsignificant
12139	0.93	0.1339	0.41457847191	nonsignificant
11529	0.86	0.1345	0.415316225908	nonsignificant
12818	1.28	0.1345	0.415316225908	nonsignificant
13874	1.17	0.1342	0.415316225908	nonsignificant
14001	0.69	0.1345	0.415316225908	nonsignificant
16130	0.78	0.1343	0.415316225908	nonsignificant
16669	0.85	0.1344	0.415316225908	nonsignificant
13723	0.74	0.1346	0.415438799283	nonsignificant
17579	1.21	0.1347	0.415561262875	nonsignificant
19016	0.78	0.135	0.416300358102	nonsignificant
13631	1.81	0.1351	0.416422326622	nonsignificant
12820	1.26	0.1352	0.416544186047	nonsignificant
12377	0.82	0.1356	0.417589807778	nonsignificant
14126	0.86	0.1358	0.417645625	nonsignificant
14986	0.25	0.1358	0.417645625	nonsignificant
15604	1.42	0.1358	0.417645625	nonsignificant
18007	1.4	0.1359	0.417766666667	nonsignificant
14013	0.88	0.136	0.417887600357	nonsignificant
13816	0.86	0.1363	0.418622692822	nonsignificant
13084	1.8	0.1371	0.420449644128	nonsignificant
14211	1.25	0.1372	0.420449644128	nonsignificant
14418	0.35	0.137	0.420449644128	nonsignificant
16057	0.52	0.1372	0.420449644128	nonsignificant
16363	2.61	0.1372	0.420449644128	nonsignificant
15536	0.79	0.1376	0.4214879502	nonsignificant
17012	0.88	0.1379	0.422219155556	nonsignificant
12564	0.74	0.1381	0.422455994671	nonsignificant
13782	0.4	0.1381	0.422455994671	nonsignificant
15158	0.74	0.1382	0.422574256547	nonsignificant
11481	0.85	0.1383	0.422692413487	nonsignificant
12418	1.28	0.1384	0.422810465632	nonsignificant
10427	3.49	0.1388	0.423211897391	nonsignificant
10588	0.87	0.1387	0.423211897391	nonsignificant
10803	1.3	0.1389	0.423211897391	nonsignificant
14370	0.75	0.1386	0.423211897391	nonsignificant
14522	1.17	0.1389	0.423211897391	nonsignificant
16162	0.75	0.1389	0.423211897391	nonsignificant
12477	0.79	0.139	0.423329354553	nonsignificant
10767	1.31	0.1391	0.423376953642	nonsignificant
16000	1.21	0.1392	0.423376953642	nonsignificant
16960	23.15	0.1392	0.423376953642	nonsignificant
13439	0.86	0.1395	0.423915086017	nonsignificant
17524	0.71	0.1395	0.423915086017	nonsignificant
11438	0.85	0.1398	0.424078467635	nonsignificant
12498	11.32	0.1398	0.424078467635	nonsignificant
15121	0.76	0.1397	0.424078467635	nonsignificant
16815	1.43	0.1398	0.424078467635	nonsignificant
11845	0.58	0.1402	0.425104665493	nonsignificant
12442	3.1	0.1409	0.427039199296	nonsignificant
15850	4.86	0.1411	0.427457299912	nonsignificant
17782	1.93	0.1413	0.427875032967	nonsignificant
12864	1.52	0.1417	0.428709398331	nonsignificant
16414	1.28	0.1417	0.428709398331	nonsignificant
12842	0.52	0.142	0.428863656291	nonsignificant
16618	1.19	0.142	0.428863656291	nonsignificant
18349	0.75	0.1419	0.428863656291	nonsignificant
18965	2.06	0.142	0.428863656291	nonsignificant
12946	1.21	0.1421	0.428977607362	nonsignificant
14702	0.54	0.1423	0.429393210688	nonsignificant
13407	0.79	0.1425	0.429808450088	nonsignificant
15156	0.56	0.1426	0.429921838074	nonsignificant
13662	1.2	0.1428	0.43033648294	nonsignificant
15991	1.29	0.1431	0.431051989506	nonsignificant
11293	1.68	0.1434	0.431426253816	nonsignificant
12595	0.8	0.1435	0.431426253816	nonsignificant
14655	0.74	0.1436	0.431426253816	nonsignificant
15796	2.04	0.1436	0.431426253816	nonsignificant
18096	1.26	0.1433	0.431426253816	nonsignificant
18605	0.0	0.1435	0.431426253816	nonsignificant
13430	0.85	0.1437	0.431538491718	nonsignificant
16385	1.8	0.1438	0.431650631808	nonsignificant
12944	1.47	0.144	0.431986466493	nonsignificant
13563	1.47	0.1441	0.431986466493	nonsignificant
16361	0.87	0.1441	0.431986466493	nonsignificant
10654	0.77	0.1446	0.432356510417	nonsignificant
11803	0.68	0.1446	0.432356510417	nonsignificant
17140	16.79	0.1444	0.432356510417	nonsignificant
17551	1.25	0.1443	0.432356510417	nonsignificant
17670	0.2	0.1446	0.432356510417	nonsignificant
18083	0.78	0.1445	0.432356510417	nonsignificant
11473	1.68	0.1448	0.432766681128	nonsignificant
15192	0.21	0.145	0.432988729952	nonsignificant
19651	0.73	0.145	0.432988729952	nonsignificant
10637	1.48	0.1453	0.43354217128	nonsignificant
12937	1.19	0.1455	0.43354217128	nonsignificant
15007	0.69	0.1455	0.43354217128	nonsignificant
16030	0.74	0.1454	0.43354217128	nonsignificant
16770	1.91	0.1454	0.43354217128	nonsignificant
16624	50.0	0.1456	0.433652572417	nonsignificant
14982	0.85	0.1458	0.433685751295	nonsignificant
15516	0.91	0.1458	0.433685751295	nonsignificant
18991	0.29	0.1458	0.433685751295	nonsignificant
14344	0.84	0.146	0.434093223997	nonsignificant
11395	1.17	0.1463	0.434797540984	nonsignificant
15833	0.86	0.1465	0.435016594828	nonsignificant
16396	11.37	0.1465	0.435016594828	nonsignificant
14643	1.81	0.1472	0.436155182796	nonsignificant
16177	1.79	0.147	0.436155182796	nonsignificant
16406	1.18	0.1472	0.436155182796	nonsignificant
16577	1.36	0.1471	0.436155182796	nonsignificant
18172	3.16	0.1472	0.436155182796	nonsignificant
19325	4.43	0.1473	0.436263843508	nonsignificant
12860	1.22	0.1476	0.436964503653	nonsignificant
17295	0.7	0.1481	0.438256400344	nonsignificant
17983	50.0	0.1482	0.438364018892	nonsignificant
17468	1.21	0.1485	0.439062875536	nonsignificant
13182	1.27	0.1486	0.43917005577	nonsignificant
14465	0.56	0.1488	0.439195886889	nonsignificant
16854	0.88	0.1487	0.439195886889	nonsignificant
18166	1.14	0.1488	0.439195886889	nonsignificant
12836	1.13	0.1492	0.440187922912	nonsignificant
16828	1.25	0.1493	0.440294392123	nonsignificant
11472	0.83	0.1495	0.44069554985	nonsignificant
12079	1.29	0.1497	0.441096364414	nonsignificant
17161	0.87	0.15	0.441791363831	nonsignificant
11082	0.85	0.1501	0.441896965812	nonsignificant
12980	0.82	0.1503	0.441919206146	nonsignificant
14058	11.81	0.1503	0.441919206146	nonsignificant
15155	0.88	0.1503	0.441919206146	nonsignificant
11192	0.85	0.1507	0.44196351639	nonsignificant
12812	1.47	0.1507	0.44196351639	nonsignificant
13033	0.88	0.1507	0.44196351639	nonsignificant
14181	1.27	0.1507	0.44196351639	nonsignificant
16338	0.78	0.1504	0.44196351639	nonsignificant
17848	1.65	0.1505	0.44196351639	nonsignificant
14989	0.59	0.1509	0.442361744681	nonsignificant
11782	1.31	0.1511	0.442571386054	nonsignificant
13129	0.76	0.1511	0.442571386054	nonsignificant
17834	0.79	0.1512	0.442676073098	nonsignificant
12661	1.32	0.1515	0.443177707006	nonsignificant
18561	0.68	0.1515	0.443177707006	nonsignificant
13050	1.05	0.1518	0.443302331496	nonsignificant
13363	0.8	0.1518	0.443302331496	nonsignificant
14301	0.21	0.1517	0.443302331496	nonsignificant
15894	0.72	0.1518	0.443302331496	nonsignificant
15546	0.84	0.1522	0.444282118644	nonsignificant
17278	0.83	0.1523	0.444385726387	nonsignificant
16231	0.83	0.1524	0.444489246401	nonsignificant
18887	1.8	0.1525	0.444592678798	nonsignificant
12825	1.43	0.1528	0.445278849408	nonsignificant
11864	0.81	0.1529	0.445381860465	nonsignificant
14286	1.27	0.153	0.445484784446	nonsignificant
12013	0.75	0.1535	0.446751795522	nonsignificant
16344	0.84	0.1539	0.447537821866	nonsignificant
16835	0.8	0.1539	0.447537821866	nonsignificant
12883	0.75	0.1541	0.447930337553	nonsignificant
12844	0.85	0.1543	0.447944669195	nonsignificant
18435	1.17	0.1543	0.447944669195	nonsignificant
19017	0.76	0.1543	0.447944669195	nonsignificant
12996	0.81	0.1544	0.448046166807	nonsignificant
17441	1.5	0.1545	0.448147578947	nonsignificant
14059	1.29	0.1546	0.448248905724	nonsignificant
10920	1.17	0.1549	0.44847852349	nonsignificant
11151	1.31	0.1551	0.44847852349	nonsignificant
11202	1.38	0.1548	0.44847852349	nonsignificant
13091	8.35	0.1551	0.44847852349	nonsignificant
14713	0.1	0.1551	0.44847852349	nonsignificant
14882	0.69	0.1549	0.44847852349	nonsignificant
17325	0.75	0.1552	0.44847852349	nonsignificant
17807	1.93	0.1552	0.44847852349	nonsignificant
14103	0.89	0.1553	0.44857932914	nonsignificant
12327	0.87	0.1557	0.449458207705	nonsignificant
16453	0.78	0.1558	0.449458207705	nonsignificant
17535	1.74	0.1558	0.449458207705	nonsignificant
11905	0.87	0.1566	0.451298620401	nonsignificant
14356	0.6	0.1567	0.451298620401	nonsignificant
17370	0.84	0.1567	0.451298620401	nonsignificant
19470	0.53	0.1567	0.451298620401	nonsignificant
15657	0.82	0.1569	0.451685791893	nonsignificant
13356	1.3	0.157	0.451784878864	nonsignificant
10594	0.8	0.1571	0.45188388309	nonsignificant
14445	0.67	0.1572	0.451982804674	nonsignificant
14180	0.0	0.1573	0.452081643721	nonsignificant
12281	0.74	0.1575	0.452090625	nonsignificant
16032	0.89	0.1575	0.452090625	nonsignificant
19043	0.78	0.1575	0.452090625	nonsignificant
13973	0.66	0.158	0.45333694294	nonsignificant
10825	0.63	0.1583	0.453442286902	nonsignificant
11791	2.43	0.1583	0.453442286902	nonsignificant
16015	1.12	0.1583	0.453442286902	nonsignificant
16658	0.87	0.1583	0.453442286902	nonsignificant
16886	14.89	0.1584	0.453540149626	nonsignificant
15472	7.21	0.1585	0.453637931034	nonsignificant
13086	0.63	0.1589	0.454028245541	nonsignificant
13725	0.68	0.1589	0.454028245541	nonsignificant
14073	1.87	0.1588	0.454028245541	nonsignificant
18058	1.2	0.1589	0.454028245541	nonsignificant
12551	1.21	0.159	0.454125621891	nonsignificant
15196	0.74	0.1591	0.45422291753	nonsignificant
17372	0.82	0.1597	0.455747017399	nonsignificant
16482	0.9	0.1598	0.455843561077	nonsignificant
12080	17.22	0.1599	0.455940024834	nonsignificant
15655	0.89	0.16	0.456036408771	nonsignificant
13001	1.28	0.1601	0.456132712986	nonsignificant
10563	0.9	0.1606	0.456613041684	nonsignificant
11698	0.84	0.1606	0.456613041684	nonsignificant
12556	1.93	0.1604	0.456613041684	nonsignificant
16736	0.82	0.1605	0.456613041684	nonsignificant
17040	0.53	0.1605	0.456613041684	nonsignificant
15324	1.25	0.1607	0.456708869637	nonsignificant
11849	0.8	0.1609	0.456807660626	nonsignificant
13628	1.74	0.1609	0.456807660626	nonsignificant
15652	0.0	0.161	0.456807660626	nonsignificant
17774	0.71	0.161	0.456807660626	nonsignificant
17293	1.13	0.1611	0.456903211198	nonsignificant
17055	1.13	0.1613	0.45728218107	nonsignificant
15135	0.85	0.1615	0.457284628031	nonsignificant
17141	0.62	0.1614	0.457284628031	nonsignificant
18152	2.97	0.1615	0.457284628031	nonsignificant
15406	0.79	0.1618	0.457945850452	nonsignificant
17938	0.57	0.162	0.458323613963	nonsignificant
10642	0.71	0.1622	0.458324774405	nonsignificant
10963	2.6	0.1622	0.458324774405	nonsignificant
16657	2.0	0.1621	0.458324774405	nonsignificant
14206	0.84	0.1627	0.459549118491	nonsignificant
14555	0.86	0.1629	0.45992545082	nonsignificant
18105	0.84	0.163	0.460019254404	nonsignificant
15369	0.72	0.1633	0.46011194274	nonsignificant
15741	2.75	0.1632	0.46011194274	nonsignificant
16615	0.73	0.1633	0.46011194274	nonsignificant
16964	0.73	0.1631	0.46011194274	nonsignificant
13584	2.1	0.1635	0.460487121832	nonsignificant
14541	0.79	0.1639	0.461048223765	nonsignificant
17912	0.8	0.1639	0.461048223765	nonsignificant
18167	3.25	0.1639	0.461048223765	nonsignificant
16138	0.84	0.1641	0.461422408163	nonsignificant
18364	0.0	0.1643	0.46179628723	nonsignificant
18039	0.88	0.1644	0.461888907015	nonsignificant
12397	1.8	0.1645	0.461981451284	nonsignificant
14649	1.56	0.1646	0.46207392013	nonsignificant
17558	0.86	0.1648	0.462446924644	nonsignificant
11138	0.75	0.1653	0.462719097928	nonsignificant
14005	0.8	0.1651	0.462719097928	nonsignificant
14113	1.16	0.1653	0.462719097928	nonsignificant
15836	3.12	0.1651	0.462719097928	nonsignificant
17338	1.3	0.165	0.462719097928	nonsignificant
17804	0.73	0.1653	0.462719097928	nonsignificant
13820	0.87	0.1654	0.462810966694	nonsignificant
18037	1.37	0.1656	0.463182460414	nonsignificant
13231	0.89	0.166	0.463924543611	nonsignificant
16168	1.56	0.166	0.463924543611	nonsignificant
12792	0.64	0.1661	0.464015774534	nonsignificant
12432	0.91	0.1664	0.464665423591	nonsignificant
12115	0.78	0.1665	0.464756280389	nonsignificant
11091	1.12	0.1668	0.465216680162	nonsignificant
15241	0.46	0.1668	0.465216680162	nonsignificant
13288	1.19	0.1669	0.465307203561	nonsignificant
12479	0.0	0.167	0.465397653722	nonsignificant
18014	1.32	0.1674	0.466323736353	nonsignificant
14196	1.29	0.1675	0.466413702506	nonsignificant
14422	2.43	0.1678	0.467060282828	nonsignificant
11975	1.3	0.1679	0.467149878837	nonsignificant
