OG	K	P	FDR_P	interpretation
17360	0.25	0.132	0.425601123596	nonsignificant
14767	2.0	0.1321	0.425724239588	nonsignificant
17039	8.07	0.1323	0.426169363891	nonsignificant
14586	1.39	0.1324	0.426292099112	nonsignificant
17601	0.41	0.1328	0.427380186916	nonsignificant
12190	2.13	0.1329	0.427502241943	nonsignificant
12054	0.52	0.1332	0.428267226891	nonsignificant
14934	0.78	0.1336	0.429352869809	nonsignificant
14310	1.57	0.134	0.430036346692	nonsignificant
14995	3.01	0.1339	0.430036346692	nonsignificant
17528	20.63	0.134	0.430036346692	nonsignificant
11926	9.83	0.1342	0.430477596646	nonsignificant
10556	0.85	0.1344	0.430637610414	nonsignificant
12230	0.01	0.1345	0.430637610414	nonsignificant
12696	1.36	0.1345	0.430637610414	nonsignificant
17332	1.84	0.1345	0.430637610414	nonsignificant
16219	0.21	0.1347	0.431077555762	nonsignificant
17963	32.14	0.1348	0.431197213191	nonsignificant
13719	2.94	0.135	0.431436194896	nonsignificant
16185	0.84	0.135	0.431436194896	nonsignificant
15413	1.33	0.1351	0.431555519481	nonsignificant
17966	1.35	0.1354	0.432313305517	nonsignificant
17744	1.3	0.1355	0.432432113068	nonsignificant
13565	1.36	0.1356	0.43255081056	nonsignificant
13950	0.74	0.1357	0.432669398148	nonsignificant
11718	1.65	0.1359	0.433106571032	nonsignificant
13098	0.59	0.136	0.433224791859	nonsignificant
19017	0.71	0.1361	0.433342903375	nonsignificant
14715	0.88	0.1363	0.433496446701	nonsignificant
15720	1.16	0.1364	0.433496446701	nonsignificant
17620	0.74	0.1363	0.433496446701	nonsignificant
17768	0.81	0.1364	0.433496446701	nonsignificant
12814	0.88	0.1369	0.434884824723	nonsignificant
17679	1.24	0.1371	0.435319363762	nonsignificant
14745	0.84	0.1374	0.435986418048	nonsignificant
15919	20.65	0.1375	0.435986418048	nonsignificant
18270	0.73	0.1375	0.435986418048	nonsignificant
12946	0.83	0.1379	0.437053520479	nonsignificant
15618	0.73	0.138	0.437169273229	nonsignificant
15649	1.71	0.1384	0.43783224621	nonsignificant
16627	3.43	0.1383	0.43783224621	nonsignificant
19604	1.34	0.1384	0.43783224621	nonsignificant
16991	1.43	0.1387	0.438579843893	nonsignificant
18522	0.07	0.1388	0.438694630564	nonsignificant
15709	2.24	0.1395	0.440704816514	nonsignificant
10525	1.2	0.1396	0.440818523613	nonsignificant
14373	1.13	0.1401	0.442194637947	nonsignificant
15057	0.67	0.1402	0.442307558406	nonsignificant
12392	1.32	0.1405	0.442645699909	nonsignificant
12643	1.33	0.1405	0.442645699909	nonsignificant
14700	1.42	0.1405	0.442645699909	nonsignificant
18662	0.79	0.1407	0.443073113855	nonsignificant
16775	1.63	0.1408	0.443185374771	nonsignificant
17114	1.46	0.141	0.443612151667	nonsignificant
11081	0.62	0.1413	0.443947582117	nonsignificant
12804	9.09	0.1413	0.443947582117	nonsignificant
13700	1.2	0.1413	0.443947582117	nonsignificant
16535	1.16	0.1416	0.444484594348	nonsignificant
18084	0.7	0.1416	0.444484594348	nonsignificant
13428	2.09	0.1417	0.444595854214	nonsignificant
13185	1.21	0.1421	0.445242356688	nonsignificant
14490	1.88	0.1421	0.445242356688	nonsignificant
15068	0.8	0.1421	0.445242356688	nonsignificant
13958	0.68	0.1422	0.445353069577	nonsignificant
11250	0.81	0.1427	0.446217604356	nonsignificant
12014	1.66	0.1427	0.446217604356	nonsignificant
15545	0.85	0.1426	0.446217604356	nonsignificant
15759	1.29	0.1428	0.446217604356	nonsignificant
18377	1.31	0.1428	0.446217604356	nonsignificant
12317	1.18	0.1431	0.446547213412	nonsignificant
13679	0.77	0.143	0.446547213412	nonsignificant
13975	25.45	0.1431	0.446547213412	nonsignificant
13955	1.33	0.1436	0.44781081448	nonsignificant
16028	1.34	0.1437	0.44781081448	nonsignificant
18189	0.79	0.1437	0.44781081448	nonsignificant
13074	0.63	0.1439	0.448231252827	nonsignificant
12723	0.79	0.144	0.448339963834	nonsignificant
12108	0.0	0.1442	0.4487597831	nonsignificant
17693	1.27	0.1448	0.450423486902	nonsignificant
14753	0.0	0.145	0.450841986456	nonsignificant
12783	0.87	0.1455	0.452192463899	nonsignificant
12263	1.16	0.1459	0.452618603604	nonsignificant
12753	47.35	0.1459	0.452618603604	nonsignificant
15732	0.23	0.1458	0.452618603604	nonsignificant
17203	0.72	0.1458	0.452618603604	nonsignificant
12932	1.22	0.146	0.452724898694	nonsignificant
11711	19.77	0.1461	0.45283109811	nonsignificant
17158	1.22	0.1467	0.454486234818	nonsignificant
12488	28.98	0.147	0.455210881295	nonsignificant
16957	0.0	0.1472	0.455625348315	nonsignificant
15041	1.29	0.1475	0.456348831986	nonsignificant
12957	2.51	0.1479	0.456970524899	nonsignificant
13521	0.0	0.1478	0.456970524899	nonsignificant
13809	1.17	0.1479	0.456970524899	nonsignificant
13896	1.15	0.1484	0.458309775785	nonsignificant
13438	0.24	0.1485	0.458413043478	nonsignificant
17278	0.8	0.1486	0.458516218638	nonsignificant
13905	1.67	0.1488	0.458927720555	nonsignificant
12440	1.32	0.1494	0.46036590604	nonsignificant
16162	6.57	0.1494	0.46036590604	nonsignificant
11921	1.39	0.1499	0.460464451383	nonsignificant
12876	1.13	0.1497	0.460464451383	nonsignificant
12885	0.7	0.1497	0.460464451383	nonsignificant
13578	0.8	0.1498	0.460464451383	nonsignificant
15971	0.69	0.1497	0.460464451383	nonsignificant
17583	1.28	0.1495	0.460464451383	nonsignificant
18937	1.97	0.1499	0.460464451383	nonsignificant
14326	6.4	0.15	0.460566205974	nonsignificant
12943	1.07	0.1502	0.460769443207	nonsignificant
12978	0.75	0.1502	0.460769443207	nonsignificant
13994	0.64	0.1503	0.460870926091	nonsignificant
11114	0.79	0.1504	0.460972318647	nonsignificant
12387	0.52	0.1508	0.461172113677	nonsignificant
14403	1.63	0.1508	0.461172113677	nonsignificant
14766	1.48	0.1506	0.461172113677	nonsignificant
16022	0.88	0.1508	0.461172113677	nonsignificant
19440	1.51	0.1507	0.461172113677	nonsignificant
13013	0.25	0.1513	0.462495827785	nonsignificant
12180	0.76	0.1515	0.462901730257	nonsignificant
14654	1.51	0.1517	0.463307272727	nonsignificant
12059	0.0	0.1524	0.465238829787	nonsignificant
14405	1.28	0.1527	0.465634336283	nonsignificant
15522	0.87	0.1528	0.465634336283	nonsignificant
15964	1.43	0.1528	0.465634336283	nonsignificant
17062	0.73	0.1526	0.465634336283	nonsignificant
11427	1.29	0.153	0.465831564987	nonsignificant
15364	1.36	0.153	0.465831564987	nonsignificant
18605	0.03	0.1531	0.465930048608	nonsignificant
19081	0.6	0.1533	0.466332641343	nonsignificant
11902	1.36	0.1534	0.466430816777	nonsignificant
13575	1.22	0.1538	0.467440688438	nonsignificant
15152	0.79	0.154	0.467842082047	nonsignificant
12069	0.7	0.1541	0.467939462081	nonsignificant
12386	0.56	0.1549	0.469224175824	nonsignificant
12644	1.17	0.1547	0.469224175824	nonsignificant
14996	0.64	0.155	0.469224175824	nonsignificant
15537	0.0	0.155	0.469224175824	nonsignificant
15617	0.88	0.1547	0.469224175824	nonsignificant
15864	0.79	0.1548	0.469224175824	nonsignificant
19251	0.39	0.1549	0.469224175824	nonsignificant
14589	1.09	0.1552	0.469623198594	nonsignificant
11616	22.22	0.1553	0.469719411506	nonsignificant
15196	1.31	0.1555	0.47011786655	nonsignificant
14129	1.14	0.1559	0.471120359807	nonsignificant
15724	1.29	0.156	0.471215789474	nonsignificant
15403	0.81	0.1562	0.471613064445	nonsignificant
10495	1.68	0.1564	0.472009991236	nonsignificant
13792	0.73	0.1565	0.472104905826	nonsignificant
12965	0.68	0.1566	0.472199737303	nonsignificant
17457	1.21	0.1567	0.472294485777	nonsignificant
13548	1.44	0.1568	0.472389151356	nonsignificant
14001	7.34	0.1569	0.47248373415	nonsignificant
12980	20.79	0.1571	0.47287923951	nonsignificant
14054	0.53	0.1574	0.473575273045	nonsignificant
16381	1.41	0.1576	0.473969956332	nonsignificant
15050	0.63	0.1581	0.475266128328	nonsignificant
18191	0.0	0.1582	0.475359249564	nonsignificant
15122	0.78	0.1586	0.476353336241	nonsignificant
11994	1.24	0.1589	0.476930749129	nonsignificant
16004	1.14	0.159	0.476930749129	nonsignificant
17218	0.63	0.159	0.476930749129	nonsignificant
13102	0.83	0.1593	0.477622594689	nonsignificant
13563	0.51	0.1594	0.477714447346	nonsignificant
11979	1.3	0.1595	0.477806220096	nonsignificant
11314	0.75	0.1598	0.478081059948	nonsignificant
13086	2.82	0.1598	0.478081059948	nonsignificant
15226	0.78	0.1597	0.478081059948	nonsignificant
17342	1.36	0.1599	0.478172514112	nonsignificant
16112	0.85	0.1601	0.478562803819	nonsignificant
18398	1.41	0.1603	0.478745056375	nonsignificant
19254	1.74	0.1603	0.478745056375	nonsignificant
14030	1.24	0.1606	0.479017843222	nonsignificant
14576	1.24	0.1606	0.479017843222	nonsignificant
14639	1.14	0.1606	0.479017843222	nonsignificant
15932	0.76	0.161	0.480003030303	nonsignificant
12476	1.38	0.1612	0.480391345738	nonsignificant
11142	0.86	0.1614	0.480571465629	nonsignificant
16411	1.15	0.1614	0.480571465629	nonsignificant
15106	2.2	0.1615	0.480661408816	nonsignificant
17864	1.26	0.1616	0.480751274298	nonsignificant
16658	1.19	0.1617	0.480841062176	nonsignificant
17554	0.8	0.1621	0.481822485973	nonsignificant
15888	0.66	0.1625	0.482803062985	nonsignificant
15539	0.91	0.1628	0.48348581285	nonsignificant
14235	1.56	0.163	0.48387112069	nonsignificant
11645	1.55	0.1633	0.484135643564	nonsignificant
17269	2.07	0.1633	0.484135643564	nonsignificant
17697	0.61	0.1632	0.484135643564	nonsignificant
14442	1.54	0.1634	0.484223666093	nonsignificant
16147	0.83	0.1635	0.484311612903	nonsignificant
15652	0.0	0.1637	0.484695571797	nonsignificant
14167	1.27	0.1638	0.484783240223	nonsignificant
12766	2.68	0.1649	0.487829166667	nonsignificant
11687	1.29	0.1652	0.488297167382	nonsignificant
17144	7.82	0.1652	0.488297167382	nonsignificant
15180	1.28	0.1656	0.489269498069	nonsignificant
17228	0.47	0.1657	0.489355017153	nonsignificant
16444	7.44	0.1659	0.489735662237	nonsignificant
11228	0.68	0.1661	0.48990608137	nonsignificant
15587	1.24	0.1661	0.48990608137	nonsignificant
12469	49.0	0.1663	0.490161163388	nonsignificant
12994	1.23	0.1664	0.490161163388	nonsignificant
14953	1.11	0.1664	0.490161163388	nonsignificant
12450	2.01	0.1666	0.490540487388	nonsignificant
17979	0.0	0.1667	0.49062517094	nonsignificant
10442	0.0	0.1668	0.490709782144	nonsignificant
19030	0.59	0.1671	0.491382450897	nonsignificant
14019	1.79	0.1672	0.491466666667	nonsignificant
16747	0.87	0.1674	0.491634882729	nonsignificant
17549	1.91	0.1674	0.491634882729	nonsignificant
16532	3.2	0.1675	0.491718883205	nonsignificant
16866	1.19	0.1676	0.491802812101	nonsignificant
15431	0.71	0.168	0.492137813696	nonsignificant
17387	0.71	0.168	0.492137813696	nonsignificant
17579	1.23	0.168	0.492137813696	nonsignificant
18123	0.83	0.1678	0.492137813696	nonsignificant
11249	1.22	0.1687	0.493558581138	nonsignificant
13708	0.23	0.1686	0.493558581138	nonsignificant
15308	8.23	0.1687	0.493558581138	nonsignificant
11681	0.84	0.169	0.494226326964	nonsignificant
10470	1.46	0.1698	0.495048625793	nonsignificant
12737	0.87	0.1697	0.495048625793	nonsignificant
13429	1.13	0.1698	0.495048625793	nonsignificant
13765	0.76	0.17	0.495048625793	nonsignificant
14000	1.28	0.1694	0.495048625793	nonsignificant
14361	1.26	0.1697	0.495048625793	nonsignificant
15032	1.37	0.1695	0.495048625793	nonsignificant
16042	0.78	0.1699	0.495048625793	nonsignificant
16946	7.25	0.17	0.495048625793	nonsignificant
17646	3.74	0.1699	0.495048625793	nonsignificant
12714	0.81	0.1707	0.49541125158	nonsignificant
13354	1.17	0.1706	0.49541125158	nonsignificant
13381	1.63	0.1707	0.49541125158	nonsignificant
13838	1.22	0.1703	0.49541125158	nonsignificant
15693	0.8	0.1703	0.49541125158	nonsignificant
15916	0.76	0.1705	0.49541125158	nonsignificant
16369	0.89	0.1705	0.49541125158	nonsignificant
17375	0.73	0.1705	0.49541125158	nonsignificant
14413	1.52	0.1709	0.495782771693	nonsignificant
16554	1.26	0.171	0.495864	nonsignificant
12611	1.28	0.1713	0.495898738966	nonsignificant
13014	30.79	0.1712	0.495898738966	nonsignificant
18075	0.63	0.1711	0.495898738966	nonsignificant
18626	1.77	0.1713	0.495898738966	nonsignificant
11283	1.25	0.1716	0.495933361309	nonsignificant
13126	1.22	0.1715	0.495933361309	nonsignificant
14876	0.51	0.1716	0.495933361309	nonsignificant
15771	1.19	0.1714	0.495933361309	nonsignificant
11925	0.84	0.1721	0.497169756711	nonsignificant
14079	0.84	0.1722	0.497250062893	nonsignificant
16507	0.82	0.1724	0.497618943839	nonsignificant
17774	1.96	0.1727	0.498276036866	nonsignificant
12284	0.75	0.173	0.498803221757	nonsignificant
17295	0.67	0.1731	0.498803221757	nonsignificant
17947	2.19	0.1731	0.498803221757	nonsignificant
14806	0.37	0.1732	0.498882643246	nonsignificant
14249	0.56	0.1733	0.498961998328	nonsignificant
19319	1.32	0.1741	0.501055871291	nonsignificant
17296	6.65	0.1743	0.501421929825	nonsignificant
17470	0.86	0.1749	0.502518272841	nonsignificant
17635	0.83	0.1748	0.502518272841	nonsignificant
18091	0.46	0.1749	0.502518272841	nonsignificant
12052	1.21	0.1752	0.50317030859	nonsignificant
11705	0.69	0.1759	0.503368770764	nonsignificant
12534	0.72	0.1755	0.503368770764	nonsignificant
14693	1.14	0.1757	0.503368770764	nonsignificant
15232	1.1	0.176	0.503368770764	nonsignificant
16393	1.14	0.1755	0.503368770764	nonsignificant
16647	0.73	0.1756	0.503368770764	nonsignificant
16794	0.17	0.1756	0.503368770764	nonsignificant
17741	1.49	0.1758	0.503368770764	nonsignificant
18871	2.18	0.1758	0.503368770764	nonsignificant
19104	0.62	0.176	0.503368770764	nonsignificant
18902	7.94	0.1761	0.503445703611	nonsignificant
14039	1.18	0.1763	0.503752797348	nonsignificant
16460	0.73	0.1765	0.503752797348	nonsignificant
16666	1.28	0.1764	0.503752797348	nonsignificant
17879	1.44	0.1765	0.503752797348	nonsignificant
13059	0.87	0.1768	0.503982450331	nonsignificant
13855	0.77	0.1768	0.503982450331	nonsignificant
17112	0.48	0.1768	0.503982450331	nonsignificant
16117	11.67	0.1769	0.504058874638	nonsignificant
14083	3.82	0.1772	0.504287768595	nonsignificant
15641	1.24	0.1772	0.504287768595	nonsignificant
17543	0.35	0.1771	0.504287768595	nonsignificant
14115	0.81	0.1773	0.50436394052	nonsignificant
12852	1.39	0.1774	0.504440049546	nonsignificant
12240	0.77	0.1778	0.505179036244	nonsignificant
13774	1.37	0.1781	0.505179036244	nonsignificant
13788	1.27	0.178	0.505179036244	nonsignificant
14194	1.29	0.1781	0.505179036244	nonsignificant
15340	1.29	0.1781	0.505179036244	nonsignificant
17531	35.29	0.1781	0.505179036244	nonsignificant
11506	0.63	0.1784	0.505688811189	nonsignificant
11668	0.81	0.1785	0.505688811189	nonsignificant
15334	1.33	0.1785	0.505688811189	nonsignificant
15821	1.23	0.1787	0.506047245066	nonsignificant
14477	0.82	0.1791	0.506971516646	nonsignificant
13057	0.78	0.1792	0.507046179129	nonsignificant
10675	1.24	0.1795	0.507344216571	nonsignificant
13976	0.81	0.1796	0.507344216571	nonsignificant
15268	0.88	0.1796	0.507344216571	nonsignificant
17969	0.76	0.1795	0.507344216571	nonsignificant
13277	1.79	0.1797	0.507418573186	nonsignificant
12670	1.31	0.1798	0.507492868852	nonsignificant
11032	1.28	0.18	0.507849242114	nonsignificant
16116	0.61	0.1801	0.507923300573	nonsignificant
11412	1.49	0.1808	0.509418471598	nonsignificant
13283	1.59	0.181	0.509418471598	nonsignificant
15342	0.77	0.181	0.509418471598	nonsignificant
18607	0.8	0.1808	0.509418471598	nonsignificant
19283	0.7	0.1809	0.509418471598	nonsignificant
15301	1.2	0.1811	0.509491707516	nonsignificant
16103	0.82	0.1812	0.509564883626	nonsignificant
11863	0.88	0.1813	0.509638	nonsignificant
15258	0.73	0.1815	0.509992044064	nonsignificant
13636	1.28	0.1816	0.510064926591	nonsignificant
16973	1.92	0.1817	0.510137749694	nonsignificant
14816	0.82	0.1819	0.510491157294	nonsignificant
13619	1.32	0.182	0.510563747454	nonsignificant
11758	1.32	0.1827	0.511901912124	nonsignificant
12704	1.57	0.1826	0.511901912124	nonsignificant
13758	1.75	0.1827	0.511901912124	nonsignificant
15330	0.81	0.1831	0.512814030094	nonsignificant
16044	0.62	0.1834	0.513445447154	nonsignificant
16948	1.15	0.1836	0.513796505486	nonsignificant
16773	1.72	0.1841	0.514986474411	nonsignificant
13096	1.77	0.1845	0.515895858709	nonsignificant
17739	0.72	0.1846	0.51596599026	nonsignificant
11157	1.19	0.1849	0.516245948136	nonsignificant
15910	0.68	0.185	0.516245948136	nonsignificant
18149	0.73	0.185	0.516245948136	nonsignificant
18466	26.99	0.1848	0.516245948136	nonsignificant
16823	13.91	0.1851	0.516315795869	nonsignificant
17871	0.78	0.1852	0.516385587045	nonsignificant
13741	0.75	0.1854	0.516525	nonsignificant
15672	4.42	0.1854	0.516525	nonsignificant
13713	1.21	0.1856	0.516873109584	nonsignificant
16989	1.5	0.1859	0.517499312854	nonsignificant
12605	1.13	0.1863	0.517566801129	nonsignificant
13420	0.65	0.1863	0.517566801129	nonsignificant
15114	0.81	0.186	0.517566801129	nonsignificant
16538	1.11	0.1862	0.517566801129	nonsignificant
19278	1.44	0.1861	0.517566801129	nonsignificant
14734	0.74	0.1865	0.517913508065	nonsignificant
16833	2.32	0.1867	0.51825993551	nonsignificant
17243	0.65	0.1868	0.518328605963	nonsignificant
12388	0.81	0.1871	0.518951953282	nonsignificant
15757	0.9	0.1873	0.519297544283	nonsignificant
16822	0.8	0.1874	0.519365714286	nonsignificant
19009	10.92	0.1876	0.519710860821	nonsignificant
11697	0.59	0.188	0.519768376754	nonsignificant
11785	1.23	0.1882	0.519768376754	nonsignificant
12314	0.79	0.1883	0.519768376754	nonsignificant
13824	1.35	0.1877	0.519768376754	nonsignificant
13851	1.35	0.1878	0.519768376754	nonsignificant
14440	1.29	0.1883	0.519768376754	nonsignificant
15326	2.18	0.188	0.519768376754	nonsignificant
15857	2.74	0.188	0.519768376754	nonsignificant
16548	0.81	0.1881	0.519768376754	nonsignificant
15276	9.86	0.1886	0.520387900641	nonsignificant
15045	0.79	0.1887	0.520455306368	nonsignificant
11568	1.2	0.189	0.521074059247	nonsignificant
14842	0.84	0.1892	0.521416726691	nonsignificant
17968	1.18	0.1893	0.52148364	nonsignificant
14648	0.89	0.1896	0.522101239504	nonsignificant
16410	1.18	0.1897	0.522167825739	nonsignificant
14964	2.36	0.1898	0.522234358769	nonsignificant
14588	1.13	0.1901	0.522642195609	nonsignificant
18453	2.13	0.1901	0.522642195609	nonsignificant
13761	1.17	0.1904	0.523049381731	nonsignificant
16396	1.55	0.1904	0.523049381731	nonsignificant
16339	13.09	0.1906	0.523390031898	nonsignificant
14811	0.48	0.1907	0.523455918693	nonsignificant
11940	0.65	0.1915	0.524606404137	nonsignificant
13206	0.82	0.1913	0.524606404137	nonsignificant
14532	1.22	0.1912	0.524606404137	nonsignificant
14931	1.24	0.1915	0.524606404137	nonsignificant
15622	1.35	0.1914	0.524606404137	nonsignificant
10627	1.13	0.1919	0.52507560588	nonsignificant
12300	0.66	0.1919	0.52507560588	nonsignificant
18120	0.72	0.1919	0.52507560588	nonsignificant
18947	2.31	0.1922	0.525687609214	nonsignificant
15967	1.14	0.1923	0.52575232235	nonsignificant
10876	1.23	0.1926	0.526363571429	nonsignificant
12843	3.95	0.1928	0.526620839937	nonsignificant
15597	0.72	0.193	0.526620839937	nonsignificant
16220	9.0	0.193	0.526620839937	nonsignificant
16456	34.32	0.1929	0.526620839937	nonsignificant
11760	2.61	0.1934	0.527503287129	nonsignificant
18687	0.49	0.1935	0.527567102138	nonsignificant
11468	0.01	0.1939	0.528448476454	nonsignificant
12041	1.15	0.1941	0.528575207592	nonsignificant
16180	0.91	0.1941	0.528575207592	nonsignificant
10840	1.28	0.1944	0.52876492891	nonsignificant
11212	0.9	0.1944	0.52876492891	nonsignificant
15681	0.89	0.1944	0.52876492891	nonsignificant
18551	0.58	0.1945	0.528828069483	nonsignificant
17566	1.28	0.1947	0.529162943962	nonsignificant
12028	0.82	0.1959	0.530540031459	nonsignificant
12176	0.75	0.1957	0.530540031459	nonsignificant
13162	9.84	0.1958	0.530540031459	nonsignificant
15707	0.78	0.1959	0.530540031459	nonsignificant
16375	1.45	0.1959	0.530540031459	nonsignificant
18002	0.34	0.1957	0.530540031459	nonsignificant
18311	1.29	0.1957	0.530540031459	nonsignificant
